Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020
Honduras,HND,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/hn/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6666666865,.6666666865,.6666666865,0,.3333333433,1.333333373,2,2,2,5.333333492,5,4.666666508,2,2,3.333333254,7.333333492,12.66666698,19.66666603,19.33333397,23.66666603,15.33333302,20.66666603,26.66666603,27,30.66666603,16.33333397,25.33333397,13.66666698,14.66666698,15,25.66666603,26.66666603,16.66666603,5,5,8.666666985,9.666666985,11.66666698,12.66666698,15.33333302,11.66666698,12.33333302,12.66666698,14,32.33333206,39,36,23.33333397,25,37,36.66666794,34,90.66666412,94.66666412,124.6666641,86.66666412,135.3333282,169,167,123,95.66666412,109.6666641,83.33333588,94.33333588,72.66666412,126.6666641,103.3333359,109.3333359,112.6666641,130,103,135.3333282,174,174,248.6666718,237.3333282,308,230,187.6666718,117,151.3333282,150,203.3333282,144.3333282,162.6666718,172.6666718,148,155,149,159.6666718,260,344.3333435,406.3333435,399,365,396.3333435,348.6666565,400.3333435,480.3333435,520.333313,534,669,676.666687,699.333313,545.666687,600.666687,670,683.666687,812,905.333313,941.333313,850.333313,726.666687,767.333313,852.666687,886.333313,941,849.666687,835.666687,678.333313,573,541.666687,535,568.666687,508.6666565,507.6666565,648.666687,762.666687,879.666687,919,989.333313,955.333313,850.666687,755.666687,763.666687,738,778.666687,791.333313,727.333313,674,556,561.666687,518,580.333313,590.333313,593.333313,538,633.666687,653.666687,688.666687,633.5
Haiti,HTI,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/ht/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6666666865,.6666666865,.6666666865,1.333333373,1.666666627,2,.6666666865,.3333333433,0,2.333333254,2.333333254,2.333333254,.3333333433,.3333333433,1,1.333333373,1.666666627,2,1.666666627,2,2,2,2,1,3,2.333333254,2.666666746,.3333333433,1,1,2,4.666666508,4.333333492,5,5,5,3.333333254,.6666666865,1.333333373,1.333333373,.6666666865,1.666666627,3,3,2.333333254,5,5.333333492,4.333333492,9.666666985,15,16.66666603,17.66666603,21,19.33333397,17.33333397,21.33333397,33.66666794,41.33333206,61,74.33333588,58.33333206,46.66666794,67,93,89.66666412,43.66666794,48.66666794,103,151.6666718,120.6666641,136.6666718,181.6666718,268,214,120.3333359,127.6666641,138,171.3333282,188.3333282,231.3333282,266,196.6666718,154,134.3333282,93,123,74.66666412,166.6666718,127.3333359,174.3333282,158.3333282,144.3333282,129.6666718,53.66666794,77,82.33333588,117.3333359,110.6666641,132.6666718,116,78,70.33333588,66,87.66666412,56,85,84.66666412,77.33333588,47,46,51,38.33333206,61.66666794,68,80.33333588,36.66666794,12.33333302,34.66666794,73.66666412,82.66666412,74,35,26,15.66666698,38,48,53.33333206,43.33333206,39.33333206,26.66666603,14.33333302,21,24,28,30,18.66666603,29,14.33333302,25.33333397,23.66666603,29.33333397,27.5
Guatemala,GTM,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/gt/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,.6666666865,1.666666627,1.666666627,2.333333254,2,3.666666746,3.333333254,2.666666746,1.333333373,1.666666627,1.666666627,2.333333254,3.333333254,3,2.666666746,1.333333373,1.666666627,3.666666746,4,7.333333492,4.666666508,6.666666508,5.333333492,8.666666985,8.333333015,16.33333397,16.66666603,20,10,10,8.333333015,13.33333302,15.66666698,18.33333397,20.33333397,25,19.66666603,19.66666603,31.66666603,45.33333206,52.33333206,38.66666794,33.33333206,19,19,23,38,43.66666794,34.66666794,28.66666603,25,31.66666603,34,45.66666794,56.33333206,73.33333588,71.33333588,77.33333588,96.66666412,134.6666718,148,140.3333282,81.66666412,89.66666412,123.3333359,167.3333282,200,203.3333282,263,304,339,300,240.3333282,196,217.6666718,198,246.3333282,243,282.3333435,224.3333282,272.6666565,299.6666565,344,300.3333435,339,358,388.6666565,353,372,423.3333435,428,430,405,468.6666565,532,601,501.3333435,425.6666565,420,595,558,616.666687,429.3333435,526,437,527,566.333313,693.666687,887.666687,1065.666626,1163.333374,1058.666626,893,762,721,895.333313,944,1062.333374,899,707.666687,758,906.333313,1065.666626,979,1989.333374,1912.666626,1743.333374,729,819.333313,1051,1018,1119,953.666687,675.333313,653,850.666687,1172.333374,1112.666626,1124.666626,826.666687,584.333313,462,734.333313,932.333313,968.333313,880.5
El Salvador,SLV,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/sv/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,1,.6666666865,.6666666865,.6666666865,2,3.333333254,2.666666746,3.333333254,3.666666746,5.666666508,4.333333492,2.666666746,3.666666746,4.666666508,8,7,7.666666508,7.333333492,10.33333302,11.33333302,13,8.333333015,7.333333492,6.666666508,10.33333302,11.33333302,9,9.333333015,10.33333302,12.33333302,13.66666698,11.66666698,12,10.66666698,16.33333397,12.33333302,16,16.33333397,23.66666603,26.33333397,24,26.33333397,23,31.66666603,43.66666794,47,47.66666794,46.66666794,51.66666794,50.33333206,64.66666412,72,71.33333588,49.33333206,51.33333206,70.66666412,76,75.33333588,67.66666412,77.66666412,77.66666412,75.66666412,75.66666412,82.66666412,91.66666412,86,74.33333588,64.66666412,70.33333588,78.66666412,95.33333588,107.6666641,101.3333359,86,62.66666794,66.33333588,65.33333588,76.33333588,78,85,85.66666412,86.33333588,89.66666412,96.66666412,109.6666641,115.6666641,115,112.6666641,115.3333359,124.6666641,129.3333282,136.3333282,142,159.6666718,166,174.6666718,176,181.3333282,192.3333282,199.3333282,218.6666718,237,267.3333435,275.6666565,276.3333435,257,259,253.3333282,266.6666565,263,272.3333435,278.3333435,275,276.6666565,278.6666565,304,323.6666565,326.3333435,301.3333435,287.6666565,296.3333435,333.3333435,358,376.3333435,390,403.3333435,415.3333435,417.6666565,414.3333435,408.3333435,403.6666565,398.3333435,395.3333435,403,406,403.6666565,404,417.6666565,427.6666565,427.3333435,421.5
Ecuador,ECU,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/ec/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.333333254,1.333333373,2.333333254,2,1,.3333333433,.6666666865,.6666666865,1,.6666666865,.6666666865,3.666666746,3.666666746,6.666666508,10,27.66666603,54,103,131.6666718,196.6666718,204.6666718,192,128,140.6666718,171,216.6666718,173.6666718,122.3333359,139,274.6666565,400.3333435,376,239,161,126.3333359,94,268,406,1138,935.666687,833.666687,122.6666641,115.3333359,130.6666718,232,282.3333435,388,414.3333435,559.333313,458.6666565,460.6666565,351.6666565,4107,3956.333252,3845.333252,173.6666718,513,652,564.666687,692.666687,929.666687,1534.666626,1848.333374,1472.333374,781,-527.666687,-1021,-936.666687,-246.3333282,230.3333282,449.3333435,309,331,349.3333435,759,893.333313,705,462.6666565,557.333313,574.666687,559,468,483.3333435,509,365.6666565,449,372,405.3333435,156,209,175.6666718,614.333313,622.666687,622.666687,387,587.333313,718,601,396.3333435,440,354,620.333313,638.666687,770.333313,514.666687,529,579.666687,591.666687,596,413.6666565,514.333313,303,637.333313,334.3333435,838.666687,737.666687,977,699.666687,603,619.333313,1000.666687,1267.666626,1408.333374,1092.666626,830,574.333313,570,429,613.666687,591,1321.333374,1216.333374,1147,787,819.666687,968.666687,958,1017.666687,882.666687,725.333313,945,1081.333374,1176,944,926.333313,848.666687,704,747.666687,833,1069.666626,1025.333374,1013,620.666687,562,577,878,1165.333374,1335.333374,1551.5
Dominican Republic,DOM,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/do/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,.3333333433,0,0,.3333333433,.3333333433,1.333333373,1,1,0,0,0,2,2,2,3.333333254,3.333333254,7.666666508,17,30.33333397,56,57.66666794,66.66666412,63.33333206,81,89.66666412,109,123.6666641,106.6666641,130,141.6666718,159.6666718,126.3333359,68,121.6666641,113.3333359,156,122,173.6666718,221.3333282,216,206,182.3333282,175.6666718,215.6666718,196,280,240.3333282,308.3333435,279.3333435,236.3333282,206.6666718,193,235,208.6666718,197.3333282,181.3333282,163.3333282,172.3333282,226.3333282,290.6666565,308.6666565,327.3333435,315.6666565,300.6666565,284.3333435,286.6666565,298.6666565,358.3333435,417.3333435,419.3333435,339.3333435,283,228.6666718,279.6666565,304.6666565,331.3333435,328.6666565,371,387.6666565,310.6666565,255.3333282,315,381.3333435,361.3333435,280.6666565,307.3333435,331.6666565,422.3333435,395,405.6666565,347,281.3333435,251.6666718,249,318.6666565,385,427,472.6666565,406.6666565,402.6666565,437,531,588,508.3333435,421,371.3333435,381,458,460.6666565,557.666687,677.333313,767.333313,719.333313,651.333313,590.333313,609.333313,662.666687,744,684,649.666687,671.333313,793.666687,860,932.333313,1076,993.333313,748.666687,721,887.333313,1161.666626,1175.333374,1247.333374,1197,1063.666626,1046.333374,1079,1269.333374,1282.666626,1370.666626,1281,1092.666626,1062.666626,1219.666626,1426.666626,1617.666626,1764.333374,1693,1264.666626,1091.333374,1253,1653,1744.333374,1442.666626,1156,960,1139,1139.666626,1138,1024.5
Costa Rica,CRI,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/cr/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,1.666666627,2.666666746,2.666666746,2.666666746,4.333333492,4.666666508,4.333333492,1.666666627,4,5,7.666666508,11.33333302,16,22.33333397,21.66666603,23,20,22.33333397,24.33333397,28.66666603,31.33333397,27.66666603,22.33333397,17.33333397,20.33333397,22,23,20,19.33333397,17,16,16,24,25,25,18.66666603,18,13.66666698,10.33333302,10,10.33333302,9.666666985,6,4.333333492,4.666666508,7,8,6,4,3,3.333333254,4,6,7.333333492,6.666666508,6.666666508,6.666666508,5.666666508,7.333333492,7.333333492,7.666666508,6,6.333333492,9,9.333333015,8,7.666666508,9.666666985,13,12.66666698,11,7.666666508,9.666666985,11.33333302,12.33333302,9.666666985,7,9,13.33333302,12.66666698,18,16.33333397,22,21,18.66666603,20.66666603,19.33333397,33.66666794,36.66666794,41,35.33333206,41.33333206,38,37.33333206,47.66666794,65.33333588,79,67,59,44,44.66666794,52,65,87.33333588,85.33333588,91.33333588,73,80.33333588,100.6666641,135.6666718,156,154.6666718,148.6666718,144.3333282,160,207.6666718,251.3333282,284,289.3333435,324.3333435,310,288.3333435,280,414.6666565,453,465,370.3333435,397,417,463.3333435,503.3333435,495.6666565,521.666687,522.666687,521.666687,420,415.6666565,531.666687,619.333313,746.333313,700,724,581.333313,523.666687,483,492,462.3333435,561.666687,527.333313,550,480.6666565,556,748,832
Colombia,COL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/co/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,.3333333433,0,.6666666865,2.666666746,2.666666746,3.333333254,4.333333492,8.333333015,14.66666698,17.66666603,22.66666603,17,27.66666603,31.33333397,41,39.66666794,60.66666794,79.66666412,71.33333588,53.66666794,46,70.33333588,86.33333588,99.33333588,121,121,120.3333359,113.6666641,108,104,124.6666641,189.6666718,214.6666718,231,218.3333282,184.3333282,126.3333359,90,109.6666641,127,153.3333282,172,186.3333282,179.3333282,176,188,194.6666718,244,262,272.6666565,238.6666718,269,276,303.3333435,352.3333435,359.3333435,387,322.3333435,442.6666565,430.3333435,494.3333435,479.3333435,512,535.666687,520.666687,592.333313,622.333313,665.666687,648,669.666687,654.666687,693,665.333313,704.333313,678.333313,732,830,948.333313,950,942,976.333313,1128.333374,1228.333374,1377.333374,1339,1268.333374,1199,1323.666626,1542.333374,1600.666626,1557.666626,1372,1361.333374,1350.333374,1482,1497.666626,1593.333374,1688,1909,2068.333252,2061.666748,2035.666626,2384.666748,2781.666748,2862.333252,2811.666748,2635.666748,2646.333252,2820.333252,3138.666748,3623.333252,3826,3723.333252,3533.666748,3085,3413.333252,3689,3886.333252,3793.333252,3666.666748,3592,3701.666748,3842.666748,4564,5427.333496,5664.666504,5490.666504,4500.333496,4755.333496,4908,6309.666504,7414,8510.333008,8024,7288.333496,6779.333496,7050,7456,7501,7455.666504,7534.333496,7853.333496,8863.333008,9026.333008,9639.666992,9374.333008,10042,10543.66699,10780.66699,9599.333008,9354.333008,9953.333008,10741.66699,10745
Chile,CHL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/cl/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6666666865,.6666666865,.6666666865,0,0,0,0,2.333333254,2.333333254,2.666666746,.3333333433,1.333333373,1,1,2.333333254,2.333333254,4,5,5,10,17.66666603,22,42.33333206,46.66666794,54.66666794,27.66666603,77.66666412,109,140.6666718,113.3333359,128.3333282,170,186.6666718,229.3333282,272.6666565,294.6666565,296.6666565,276.3333435,297.3333435,318.3333435,333,406,385,388.6666565,318.3333435,358.3333435,385.6666565,461.6666565,542,495.3333435,423,330,353.3333435,427.3333435,445,628.666687,570,561.333313,367.3333435,402.6666565,435,491.3333435,791,776.666687,772.666687,502.3333435,518,736.666687,881,1549.666626,1579.666626,1578,1193.666626,1128.333374,1312.666626,1318.666626,2127.333252,2165.333252,2100.666748,1500.666626,1838.333374,2325.666748,2607,3548.666748,3446.666748,3372,2717,3278.666748,3840.666748,4092.666748,6027.333496,5942.333496,6148.666504,4189.333496,4395.666504,4315.333496,4225.666504,7179,7237.666504,7829.333496,4609.333496,4646.666504,4378,4604.333496,7620.333496,8200.666992,8363.666992,5004.666504,4768.666504,5082,6029,6857.333496,7291.333496,6754.333496,5698,4018.666748,3796,4221.666504,5373.333496,5750.666504,5190,4673,4020.333252,4033.666748,4197.666504,4450,4306,4213,3875.666748,3353.666748,2847.333252,2898.666748,3268,3663.666748,3489.333252,3057.333252,2517,2553,2751.666748,2982,2941.666748,2794.333252,2488,2054.666748,2013.666626,2315.333252,2547,2410.666748,2196.666748,1945.666626,1824,1910,2207,2396.666748,2343.666748,2206.333252,2069.333252,1928.333374,1871,1955.666626,2027.666626,2065,1942,1768,1664,1726,1954.333374,2051
Brazil,BRA,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/br/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,.3333333433,.3333333433,.3333333433,.3333333433,0,.6666666865,.6666666865,3.666666746,3,5.333333492,4,6,6,9,40,37.66666794,36.66666794,16.33333397,56.66666794,70,140.3333282,157.3333282,216.3333282,308.3333435,377,408.6666565,336,353.6666565,390,450,423.6666565,387.3333435,604.333313,860,1155,1113,1174.666626,1028.666626,1035,1224.666626,1680,1977,1868,1519,1366.666626,1264,1511.666626,2042.666626,2331.666748,2806.666748,2779.333252,2743,2353.666748,2140.333252,2367.666748,3097.666748,3654.666748,4522.333496,4354.666504,4467.666504,4637,5528.333496,6580.333496,6322.333496,5805,4879.666504,5472.666504,6118.333496,8261.666992,9051,10479.66699,9816.666992,8975.333008,7566.666504,7384.333496,9146,11190.33301,14025.66699,14458,12638.33301,11692.33301,12791.33301,16833,18239.66602,19668.33398,18606.33398,17708,14669.33301,14608,16203.33301,21113.33398,24648,28873,25537,20427,18981,23055.66602,29498,30129.33398,29610,25605.66602,20547,22219,26886,31805.33398,29769,26032.66602,21598.66602,19820.33398,24225,29251,29957,36574.66797,37400.66797,35066.33203,24519,26109,35096.66797,40548,43022.66797,41678.66797,38676.33203,31073.66602,29458,34870,42887.66797,45680,42750.33203,35399,28067.66602,30528.33398,36701.66797,44165,44079.33203,42230,36300.66797,28046.66602,28991.33398,34022.33203,42394.66797,39834.66797,36037.33203,28746,24106,28264.66602,43041.66797,56276.33203,61237.33203,55666.33203,43872,33003,29559.33398,44391.33203,55909,59764.66797,51870.66797,41191.66797,29277.66602,31348,41798.66797,53964.66797,53507,51684.5
Bolivia,BOL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/bo/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6666666865,.6666666865,1,2.666666746,2.666666746,2.666666746,.3333333433,.6666666865,.3333333433,1.333333373,2.333333254,4,4,3.333333254,2.666666746,5.333333492,10.66666698,14,12.66666698,12,11,11.33333302,8.666666985,8.333333015,8,11.33333302,17,18.33333397,17.66666603,27,24.66666603,21.66666603,12,20.66666603,26.33333397,32.33333206,37,37,32,26.33333397,33,35,29.66666603,46.33333206,69.66666412,85.66666412,82.33333588,69,62.33333206,53.33333206,51,58.66666794,120,142.3333282,150.6666718,110.6666641,97.33333588,133.3333282,154.6666718,183.6666718,158.3333282,188.3333282,175.6666718,197.3333282,180.3333282,204.3333282,226,238.6666718,228.6666718,218.3333282,277,308,366,332,358.6666565,360.3333435,407,501.6666565,575.666687,531.666687,608,531.666687,600,466.3333435,552,571.333313,579,573.333313,466,407,428.6666565,546,738.666687,761.666687,853.666687,764.666687,714.666687,680.333313,742,808.666687,864.333313,942.333313,963,1005.666687,959,1033,1003.333313,1011.333313,1063,1007,900.666687,847.666687,901,1134.333374,1199.666626,1281.333374,1256.333374,1230.333374,1158,1229,1201.333374,1340,1405.333374,1358,1228.333374,1222.333374,1343.666626,1635.333374,1745,1973.333374,1808.666626,1629.666626,1406.333374,1517.666626,1420.333374,1366.333374,1382,1392.333374,1575,1348.666626,1368.333374,1351,1487.333374,1753,1639.666626,1685.666626,1522.666626,1662.666626,1525.666626,1510,1375
Belize,BLZ,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/bz/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,.6666666865,.3333333433,.3333333433,0,0,.3333333433,.3333333433,.3333333433,0,.3333333433,.3333333433,.6666666865,1,1,1,.6666666865,1,1.666666627,1.666666627,2.666666746,1.666666627,1.333333373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,.3333333433,0,.3333333433,.3333333433,.3333333433,0,0,0,.3333333433,.6666666865,.6666666865,.3333333433,0,0,0,.3333333433,.3333333433,.3333333433,0,.3333333433,.3333333433,.3333333433,0,0,1.333333373,1.333333373,2,.6666666865,.6666666865,0,0,0,0,2.333333254,2.333333254,2.333333254,0,.6666666865,.6666666865,1,.3333333433,.3333333433,0,0,.6666666865,1,2.333333254,2,1.666666627,.3333333433,0,0,0,0,0,2.666666746,3,3,.3333333433,9.666666985,19,19,14
Barbados,BRB,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bb/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6666666865,.6666666865,1.666666627,1,1.333333373,3,4,4,1.333333373,.3333333433,2,2.666666746,5,3,2.666666746,.3333333433,4.333333492,5.666666508,6,3.333333254,3,3.666666746,2.333333254,2,1.333333373,1.666666627,1.666666627,1.666666627,1.333333373,.6666666865,1,1,.6666666865,0,0,0,0,.3333333433,.6666666865,1.333333373,1,1,.3333333433,.3333333433,.3333333433,.3333333433,.3333333433,.3333333433,.3333333433,.3333333433,0,0,.3333333433,.6666666865,.6666666865,.3333333433,.3333333433,.3333333433,.3333333433,0,.3333333433,1,1,1.333333373,.6666666865,.6666666865,0,.6666666865,.6666666865,.6666666865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333373,1.333333373,1.333333373,0,0,.3333333433,.3333333433,.3333333433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,.3333333433,0,0,0,1.666666627,1.666666627,1.666666627,0,.3333333433,.3333333433,.3333333433,0,.3333333433,.6666666865,.6666666865,.3333333433,0,.6666666865,.6666666865,1.333333373,.6666666865,.6666666865,0,0,0,4,7.333333492,7.333333492,3.333333254,.3333333433,.3333333433,2,2.5
Bahamas,BHS,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bs/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,.3333333433,.6666666865,.6666666865,1,.3333333433,.3333333433,.3333333433,.3333333433,1.666666627,1.666666627,1.666666627,.6666666865,1.333333373,1.333333373,3.333333254,3.333333254,3.333333254,2.333333254,1.333333373,1.666666627,1.666666627,4,4,3,2,1.666666627,1.666666627,1,1,2,1.666666627,2,.6666666865,2,3.333333254,3.333333254,4,2.666666746,4.333333492,2.666666746,2.333333254,.6666666865,0,.3333333433,.3333333433,1,.6666666865,.6666666865,2,3,3,1,0,0,.3333333433,.3333333433,.6666666865,1,1,.6666666865,0,0,0,.3333333433,.3333333433,.3333333433,1,1,1,0,0,.3333333433,.6666666865,.6666666865,.3333333433,0,0,0,0,0,.3333333433,.3333333433,.3333333433,0,0,0,0,0,0,0,.3333333433,.3333333433,.3333333433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6666666865,1,1.333333373,1.666666627,1.333333373,1.666666627,1.666666627,2.666666746,3.666666746,4.333333492,6.333333492,9.666666985,15,18.66666603,22,33.33333206,40.66666794,35.66666794,22.66666603,22,40.33333206,47.33333206,42,42.33333206,38.33333206,46.66666794,35,38.66666794,34.33333206,27.33333397,38.33333206,39.5
